file_path,Unnamed: 0,year,pond,date,Lcapito,score0,time_stamp0,score1,time_stamp1,score2,time_stamp2
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/7a/20150313_211400.wav,537,2015,7a,2015-03-13 21:14:00,1.0,26.08185769977091,78.0,64.51576564946608,78.0,70.42190790812089,78.5
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/5a/20150510_225300.wav,4858,2015,5a,2015-05-10 22:53:00,0.0,26.045461195533267,104.0,62.80765279879345,104.5,47.57543772786548,56.5
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/10a/20150320_231800.wav,2643,2015,10a,2015-03-20 23:18:00,0.0,26.04113785918141,47.0,39.31412544199292,72.0,37.775431818597966,247.5
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/1a/20150223_200100.wav,5083,2015,1a,2015-02-23 20:01:00,0.0,25.99881625484946,159.0,98.19957488664483,274.5,114.2212682956076,274.5
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/1a/20150417_203700.wav,5135,2015,1a,2015-04-17 20:37:00,0.0,25.994203841483284,254.0,62.03471291255603,255.5,62.274075762210344,159.0
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/6a/20150312_221400.wav,2011,2015,6a,2015-03-12 22:14:00,0.0,25.931868788044635,153.0,63.35604224554972,142.5,41.63689345475065,195.5
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/4a/20150413_003400.wav,1229,2015,4a,2015-04-13 00:34:00,0.0,25.907935718362456,97.0,56.68296915051298,219.0,62.340056446038176,69.0
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/3a/20150314_191500.wav,914,2015,3a,2015-03-14 19:15:00,0.0,25.88627122884801,105.0,58.47076402337818,68.5,48.815394516396864,33.0
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/10a/20150409_223200.wav,2549,2015,10a,2015-04-09 22:32:00,0.0,25.88271158170737,124.0,56.26242762632108,24.0,53.62308774583509,24.0
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/9a/20150218_195700.wav,2276,2015,9a,2015-02-18 19:57:00,0.0,25.8574402450984,124.0,58.84427687890948,280.5,49.35853516788069,56.5
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/4a/20150202_204400.wav,1260,2015,4a,2015-02-02 20:44:00,0.0,25.825813167732477,190.0,39.437085457016096,209.0,38.64253877915696,51.0
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/7a/20150315_191600.wav,439,2015,7a,2015-03-15 19:16:00,0.0,25.772360989023156,174.0,67.43817276190792,282.5,82.91995047937428,282.5
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/10a/20150204_224600.wav,2582,2015,10a,2015-02-04 22:46:00,0.0,25.769808135066167,1.0,54.342636314655195,266.0,106.4723662868268,284.0
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/6a/20150416_203700.wav,1928,2015,6a,2015-04-16 20:37:00,0.0,25.76720379566067,39.0,62.46044001209099,152.0,55.323184135850454,152.0
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/5a/20150312_221400.wav,4795,2015,5a,2015-03-12 22:14:00,0.0,25.740090779145984,207.0,66.14639131414877,92.5,57.58222045958454,92.5
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/10a/20150402_232800.wav,2685,2015,10a,2015-04-02 23:28:00,0.0,25.73636592767504,17.0,57.186173498972906,43.0,58.14725457570544,227.5
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/6a/20150220_005800.wav,2004,2015,6a,2015-02-20 00:58:00,0.0,25.720684173433845,16.0,40.05274931477411,47.5,36.69893898079689,47.0
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/10a/20150417_233700.wav,2578,2015,10a,2015-04-17 23:37:00,0.0,25.717264233320385,189.0,44.71204333239662,133.0,37.479221894349806,161.5
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/7a/20150404_212900.wav,480,2015,7a,2015-04-04 21:29:00,0.0,25.693933808512153,221.0,52.63272494758913,259.5,42.74894263706176,259.5
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/3a/20150417_233700.wav,854,2015,3a,2015-04-17 23:37:00,0.0,25.67579363019883,19.0,61.964638517610915,106.5,53.736885632219526,287.0
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/2a/20150417_223700.wav,1652,2015,2a,2015-04-17 22:37:00,0.0,25.67554515917644,129.0,50.509796986623336,15.0,50.18757590577854,275.5
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/4a/20150410_223300.wav,1258,2015,4a,2015-04-10 22:33:00,0.0,25.618415804392946,41.0,51.886509060486546,129.0,39.308170680048065,31.0
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/4a/20150504_204900.wav,1282,2015,4a,2015-05-04 20:49:00,0.0,25.616259666679603,56.0,33.20593890182568,103.0,38.52157364868797,56.5
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/6a/20150312_211400.wav,1932,2015,6a,2015-03-12 21:14:00,0.0,25.580245796311008,241.0,53.088373699961515,58.0,43.558249271940106,286.0
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/1a/20150417_003700.wav,5109,2015,1a,2015-04-17 00:37:00,0.0,25.56975667450732,224.0,49.29975940862595,198.0,40.77573764750388,198.0
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/7a/20150418_223800.wav,438,2015,7a,2015-04-18 22:38:00,0.0,25.564563149643067,116.0,44.38227751465023,273.0,39.992516466864416,33.5
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/8a/20150321_202000.wav,177,2015,8a,2015-03-21 20:20:00,0.0,25.55247451961353,5.0,54.95125619283217,5.5,73.70171793815652,5.5
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/4a/20150411_193400.wav,1272,2015,4a,2015-04-11 19:34:00,0.0,25.544135478415882,94.0,44.865382803986655,51.5,43.0465497902037,34.0
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/10a/20150322_222000.wav,2600,2015,10a,2015-03-22 22:20:00,0.0,25.510593525771764,61.0,47.83155270021411,104.5,46.29972173188247,56.0
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/7a/20150306_211000.wav,456,2015,7a,2015-03-06 21:10:00,0.0,25.442822274827332,221.0,55.29206022233238,30.0,49.12034451593882,30.0
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/5a/20150410_203300.wav,4765,2015,5a,2015-04-10 20:33:00,0.0,25.437103299020404,26.0,60.021162886201914,81.0,49.12601375005872,81.0
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/3a/20150225_190300.wav,956,2015,3a,2015-02-25 19:03:00,0.0,25.429935326588513,164.0,60.680978805099066,211.5,60.254685098300435,211.5
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/8a/20150320_191900.wav,216,2015,8a,2015-03-20 19:19:00,0.0,25.40386691246021,154.0,75.15680839537212,180.0,92.05378227575859,180.0
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/2a/20150306_201000.wav,1519,2015,2a,2015-03-06 20:10:00,0.0,25.337728356331706,201.0,114.90353122302518,126.5,111.75805818691275,98.5
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/8a/20150306_191000.wav,176,2015,8a,2015-03-06 19:10:00,0.0,25.299143404375048,243.0,46.822723715597206,89.5,44.774703724098245,231.5
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/6a/20150319_231900.wav,1962,2015,6a,2015-03-19 23:19:00,0.0,25.284107090364696,268.0,41.1471804929042,101.0,42.81417074029315,101.0
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/6a/20150314_201500.wav,1925,2015,6a,2015-03-14 20:15:00,0.0,25.283760701982743,25.0,52.153932055081185,64.5,51.13858508149867,74.0
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/8a/20150217_225700.wav,190,2015,8a,2015-02-17 22:57:00,0.0,25.26870311375131,158.0,41.76624076891595,40.0,41.15470898330223,263.5
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/6a/20150307_211000.wav,1939,2015,6a,2015-03-07 21:10:00,0.0,25.23934512102238,136.0,68.56063402456518,177.0,53.70097921018475,177.0
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/5a/20150410_193300.wav,4771,2015,5a,2015-04-10 19:33:00,0.0,25.18853350325265,131.0,49.67369228900445,237.0,49.146353391951386,131.5
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/9a/20150305_210900.wav,2340,2015,9a,2015-03-05 21:09:00,0.0,25.172342057634555,117.0,45.98376363577919,113.5,55.85911517491655,175.0
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/2a/20150509_235200.wav,1569,2015,2a,2015-05-09 23:52:00,0.0,25.158758960157268,99.0,51.126949410619325,130.0,38.20632262368367,235.0
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/4a/20150204_004500.wav,1268,2015,4a,2015-02-04 00:45:00,0.0,25.150144464576005,18.0,43.26124167349329,237.5,40.384586838337654,247.5
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/10a/20150418_193800.wav,2651,2015,10a,2015-04-18 19:38:00,0.0,25.13520612319971,248.0,48.694986825168655,198.5,48.530387525422746,198.5
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/1a/20150320_231900.wav,5106,2015,1a,2015-03-20 23:19:00,0.0,25.121922815301097,14.0,42.22091709030772,15.0,43.7851946601045,177.0
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/5a/20150322_232000.wav,4763,2015,5a,2015-03-22 23:20:00,0.0,25.052106483919932,225.0,56.59009033636704,3.5,42.7270012695057,166.0
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/1a/20150504_204900.wav,5140,2015,1a,2015-05-04 20:49:00,0.0,25.039142511817957,199.0,50.51095661575081,68.0,49.33249770469753,125.0
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/4a/20150219_225800.wav,1232,2015,4a,2015-02-19 22:58:00,0.0,24.991739784108905,101.0,52.32903957237152,80.0,47.61069074918844,230.5
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/1a/20150411_193400.wav,5159,2015,1a,2015-04-11 19:34:00,0.0,24.97731382507434,130.0,55.900051316744396,4.0,49.50971018355074,4.0
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/7a/20150419_193900.wav,444,2015,7a,2015-04-19 19:39:00,0.0,24.910646229863964,129.0,78.95561708486815,87.5,73.85774070092997,87.5
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/4a/20150412_213400.wav,1223,2015,4a,2015-04-12 21:34:00,0.0,24.90725967205539,13.0,58.27271240981176,140.5,55.20241184619924,140.5
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/8a/20150205_204700.wav,131,2015,8a,2015-02-05 20:47:00,0.0,24.892664207955246,274.0,57.000988103541296,209.0,55.54140556783384,209.0
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/6a/20150508_205200.wav,1999,2015,6a,2015-05-08 20:52:00,0.0,24.821230223141658,147.0,57.77146464412783,236.0,50.89755516766198,236.0
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/5a/20150323_002000.wav,4798,2015,5a,2015-03-23 00:20:00,0.0,24.820924995296608,209.0,49.53721920655973,151.0,36.73131502450904,5.5
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/3a/20150508_235200.wav,862,2015,3a,2015-05-08 23:52:00,0.0,24.810188385256723,0.0,47.16593066519174,234.0,43.66098255686279,234.0
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/8a/20150312_221400.wav,197,2015,8a,2015-03-12 22:14:00,0.0,24.80476017851999,235.0,60.91408696614088,103.0,75.65262428833408,269.0
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/5a/20150511_225400.wav,4728,2015,5a,2015-05-11 22:54:00,0.0,24.80347119510272,296.0,59.88067620735112,189.5,64.39944608954978,160.0
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/9a/20150218_185700.wav,2298,2015,9a,2015-02-18 18:57:00,0.0,24.77984279937576,103.0,44.12708171990926,278.0,43.289452492755004,211.5
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/9a/20150305_230900.wav,2217,2015,9a,2015-03-05 23:09:00,0.0,24.76100569729895,138.0,64.34106770370538,38.0,70.98849945568396,99.5
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/7a/20150502_204800.wav,471,2015,7a,2015-05-02 20:48:00,0.0,24.71052627637606,217.0,45.238194627928266,61.0,39.6520058750425,172.5
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/7a/20150509_205200.wav,561,2015,7a,2015-05-09 20:52:00,0.0,24.671211779983206,4.0,44.897807530860284,104.0,52.583291496504835,79.0
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/4a/20150410_233300.wav,1238,2015,4a,2015-04-10 23:33:00,0.0,24.666590952557684,23.0,50.7064476149965,170.5,50.18510274228762,261.5
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/10a/20150510_205300.wav,2605,2015,10a,2015-05-10 20:53:00,0.0,24.665547529538774,145.0,48.10108463744255,219.5,38.584820701879494,267.0
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/7a/20150510_205300.wav,534,2015,7a,2015-05-10 20:53:00,0.0,24.659877645974635,163.0,64.09844502366626,163.5,74.57138007945939,163.5
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/8a/20150419_233900.wav,182,2015,8a,2015-04-19 23:39:00,0.0,24.655504894038238,11.0,45.81952940607733,166.0,44.256038260039304,219.0
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/1a/20150320_191900.wav,5147,2015,1a,2015-03-20 19:19:00,0.0,24.65453853155259,141.0,44.572149772633495,267.0,47.28131982070665,142.5
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/9a/20150313_001400.wav,2281,2015,9a,2015-03-13 00:14:00,0.0,24.641159417501896,212.0,53.82472145257706,212.5,50.71283066320104,294.5
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/5a/20150508_215200.wav,4708,2015,5a,2015-05-08 21:52:00,0.0,24.602483073963796,5.0,54.62952123043528,5.0,42.630612914143406,8.0
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/10a/20150319_211800.wav,2676,2015,10a,2015-03-19 21:18:00,0.0,24.602010628105536,75.0,40.909792524300634,255.0,33.908626343522506,46.0
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/2a/20150510_225300.wav,1640,2015,2a,2015-05-10 22:53:00,0.0,24.595714165934545,2.0,49.63320357494002,24.0,42.89626067769304,24.0
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/1a/20150321_202000.wav,5209,2015,1a,2015-03-21 20:20:00,0.0,24.587026568504385,239.0,30.67585632459502,239.0,42.083713243957554,205.5
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/6a/20150204_184600.wav,1942,2015,6a,2015-02-04 18:46:00,0.0,24.577829167601145,9.0,51.91208215790595,86.0,57.794017016342345,259.5
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/1a/20150315_191600.wav,5142,2015,1a,2015-03-15 19:16:00,0.0,24.56962351054341,2.0,52.27124389078721,2.0,47.026500133544296,281.0
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/9a/20150218_005700.wav,2325,2015,9a,2015-02-18 00:57:00,0.0,24.514750660107698,118.0,37.857105361006795,16.0,39.79589083372907,121.0
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/6a/20150404_212900.wav,1989,2015,6a,2015-04-04 21:29:00,0.0,24.467756478334206,0.0,49.639943301193746,37.0,38.38710571103979,266.0
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/3a/20150418_193800.wav,900,2015,3a,2015-04-18 19:38:00,0.0,24.459514027577804,273.0,67.27575989601921,278.0,57.985413793181856,278.0
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/10a/20150412_203400.wav,2654,2015,10a,2015-04-12 20:34:00,0.0,24.45393550068232,233.0,41.96050854327475,91.5,41.32962977877794,270.5
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/4a/20150402_202800.wav,1218,2015,4a,2015-04-02 20:28:00,0.0,24.44190259682376,21.0,42.935884102180154,246.5,33.0346036635964,109.0
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/4a/20150410_213300.wav,1231,2015,4a,2015-04-10 21:33:00,0.0,24.41045161595515,105.0,60.086359884180574,182.0,39.584942405828635,144.5
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/9a/20150219_225800.wav,2318,2015,9a,2015-02-19 22:58:00,0.0,24.394415738900364,74.0,59.1764929926319,256.5,53.60495573198259,256.5
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/7a/20150417_193700.wav,503,2015,7a,2015-04-17 19:37:00,0.0,24.374133496450327,277.0,58.44392407210046,8.5,56.322448810100404,12.5
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/5a/20150321_232000.wav,4707,2015,5a,2015-03-21 23:20:00,0.0,24.325540734887078,293.0,51.6948842772211,64.5,41.93156059579882,64.5
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/10a/20150218_235700.wav,2670,2015,10a,2015-02-18 23:57:00,0.0,24.323653705013264,251.0,57.541222271881246,147.0,44.97236012275188,147.0
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/10a/20150321_191900.wav,2671,2015,10a,2015-03-21 19:19:00,0.0,24.31767058130082,154.0,45.4395151304629,157.5,41.096334657039414,90.5
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/10a/20150216_195600.wav,2663,2015,10a,2015-02-16 19:56:00,0.0,24.298597271621812,110.0,44.58351702644762,196.0,39.012581641259,42.0
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/6a/20150509_205200.wav,2007,2015,6a,2015-05-09 20:52:00,0.0,24.293860081802197,246.0,53.83527827994583,82.5,51.968690988682795,82.5
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/9a/20150417_193700.wav,2278,2015,9a,2015-04-17 19:37:00,0.0,24.274321349280413,69.0,60.51282470780814,144.0,50.01556488349807,151.5
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/8a/20150306_221000.wav,160,2015,8a,2015-03-06 22:10:00,0.0,24.26822104115252,149.0,51.43744486456551,227.0,45.99370034103169,227.0
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/3a/20150418_223800.wav,905,2015,3a,2015-04-18 22:38:00,0.0,24.2541915326942,5.0,47.90832150935945,7.0,42.27065238570449,204.5
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/8a/20150410_193300.wav,206,2015,8a,2015-04-10 19:33:00,0.0,24.23014950418643,175.0,58.39011267351107,67.0,48.69963875059217,45.0
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/1a/20150515_215600.wav,5167,2015,1a,2015-05-15 21:56:00,0.0,24.169216279630838,174.0,59.253281600068355,158.5,48.900404315917804,158.5
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/9a/20150218_235700.wav,2314,2015,9a,2015-02-18 23:57:00,0.0,24.15520143920288,112.0,51.412174756731126,6.0,38.07412440410038,6.0
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/4a/20150321_212000.wav,1248,2015,4a,2015-03-21 21:20:00,0.0,24.154731721718814,134.0,37.75099048043762,137.5,42.05093399719259,162.0
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/6a/20150508_215200.wav,1993,2015,6a,2015-05-08 21:52:00,0.0,24.149159473512675,87.0,50.736904002261184,155.5,48.869515965410635,155.5
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/8a/20150412_213400.wav,188,2015,8a,2015-04-12 21:34:00,0.0,24.142240808631602,219.0,46.10975338541754,8.0,43.43610440496178,8.0
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/9a/20150217_225700.wav,2297,2015,9a,2015-02-17 22:57:00,0.0,24.124405753204876,86.0,50.129632805550685,264.0,33.625839863680966,70.0
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/8a/20150416_233700.wav,201,2015,8a,2015-04-16 23:37:00,0.0,24.113014903367723,190.0,55.938785155236346,202.0,36.84256232374102,202.0
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/4a/20150305_200900.wav,1253,2015,4a,2015-03-05 20:09:00,0.0,24.10404613691755,284.0,47.38505605045522,278.0,58.731354895287275,37.0
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/10a/20150404_232900.wav,2616,2015,10a,2015-04-04 23:29:00,0.0,24.08248359161211,102.0,47.02554814119037,68.0,37.29824866016105,68.0
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/2a/20150315_231600.wav,1620,2015,2a,2015-03-15 23:16:00,0.0,24.0624011770208,287.0,45.00519822600399,125.0,39.44342728602753,96.0
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/6a/20150404_222900.wav,2074,2015,6a,2015-04-04 22:29:00,0.0,24.057220361263166,272.0,47.076126442379724,0.0,49.047016885200414,0.0
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/4a/20150419_233900.wav,1254,2015,4a,2015-04-19 23:39:00,0.0,24.04270016952039,148.0,37.82076322326331,248.0,37.80253637363205,58.0
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/5a/20150510_205300.wav,4791,2015,5a,2015-05-10 20:53:00,0.0,24.019320649180933,59.0,61.57450859018299,198.5,55.4764666364063,198.5
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/10a/20150315_221600.wav,2665,2015,10a,2015-03-15 22:16:00,0.0,23.98991114761318,285.0,31.223389454246767,81.5,42.569454575091214,262.0
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/6a/20150312_231400.wav,1950,2015,6a,2015-03-12 23:14:00,0.0,23.98294322679873,34.0,48.33582142649249,228.0,43.43550519875018,99.0
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/3a/20150218_185700.wav,898,2015,3a,2015-02-18 18:57:00,0.0,23.975099641914163,149.0,38.01973452728805,90.0,47.81685345764812,8.0
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/10a/20150218_225700.wav,2648,2015,10a,2015-02-18 22:57:00,0.0,23.90319688376713,0.0,45.510776465298584,154.5,47.33529869755004,154.5
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/8a/20150223_220100.wav,98,2015,8a,2015-02-23 22:01:00,0.0,23.86149200047048,91.0,53.79304926542728,158.5,62.425865391176714,43.0
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/5a/20150322_002000.wav,4754,2015,5a,2015-03-22 00:20:00,0.0,23.83776897231813,257.0,61.51841172173585,24.0,44.220859295994615,24.0
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/10a/20150409_193200.wav,2647,2015,10a,2015-04-09 19:32:00,0.0,23.82625581926859,94.0,42.289291690031014,91.5,46.99673073468159,274.0
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/3a/20150404_212900.wav,894,2015,3a,2015-04-04 21:29:00,0.0,23.79671377874292,122.0,46.574769217018535,220.5,38.28028108223808,220.5
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/7a/20150404_002800.wav,442,2015,7a,2015-04-04 00:28:00,0.0,23.771186120987316,34.0,36.48531663162855,159.5,35.4313536927329,288.5
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/7a/20150217_205700.wav,532,2015,7a,2015-02-17 20:57:00,0.0,23.712723000640747,285.0,41.822861686118564,17.0,38.428588137164446,235.5
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/10a/20150509_235200.wav,2593,2015,10a,2015-05-09 23:52:00,0.0,23.690427031738597,167.0,47.428098068744916,31.5,33.952386955954665,99.5
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/8a/20150204_234600.wav,145,2015,8a,2015-02-04 23:46:00,0.0,23.68209330323926,278.0,48.561407658085024,255.0,43.39906592581388,287.5
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/2a/20150508_235200.wav,1643,2015,2a,2015-05-08 23:52:00,0.0,23.675775966899344,130.0,41.96266483613047,48.5,36.78873583304927,227.0
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/1a/20150418_203800.wav,5118,2015,1a,2015-04-18 20:38:00,0.0,23.667503621759096,62.0,51.39985937813554,193.5,49.92059948299203,227.0
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/3a/20150405_223000.wav,916,2015,3a,2015-04-05 22:30:00,0.0,23.659985859966024,33.0,46.45553807506195,288.5,46.01350084262595,288.5
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/2a/20150218_005700.wav,1520,2015,2a,2015-02-18 00:57:00,0.0,23.655491655641594,32.0,41.630111056510074,76.5,43.76563767382545,76.5
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/5a/20150217_215700.wav,4785,2015,5a,2015-02-17 21:57:00,0.0,23.59021005189196,276.0,61.558401547318674,9.5,75.51132986369193,174.0
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/2a/20150226_220400.wav,1613,2015,2a,2015-02-26 22:04:00,0.0,23.503440056115984,49.0,71.22839782105731,59.5,103.94547557081334,32.5
