,score,year,logger,time_stamp
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2014/7a/4-21-14/20140421_224000.wav,69.43472608247633,2014,7a,74.0
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2014/7a/4-21-14/20140421_234000.wav,57.28187304791325,2014,7a,133.5
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2014/7a/4-21-14/20140422_004000.wav,71.62876701581209,2014,7a,19.0
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2014/7a/4-21-14/20140422_194100.wav,19.783898526496557,2014,7a,118.5
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2014/7a/4-21-14/20140422_204100.wav,129.62738886230918,2014,7a,104.0
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2014/7a/4-21-14/20140422_214100.wav,74.76442033915791,2014,7a,112.0
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2014/7a/4-21-14/20140422_224100.wav,20.55182370926263,2014,7a,61.5
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2014/7a/4-21-14/20140422_234100.wav,57.72380321232954,2014,7a,83.5
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2014/7a/4-21-14/20140423_004100.wav,75.52505097728096,2014,7a,260.0
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2014/7a/4-21-14/20140423_194200.wav,46.28995512766808,2014,7a,157.5
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2014/7a/4-21-14/20140423_204200.wav,116.87528966661367,2014,7a,247.0
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2014/7a/4-21-14/20140423_214200.wav,31.997015496503245,2014,7a,172.5
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2014/7a/4-21-14/20140423_224200.wav,40.31366162980694,2014,7a,7.5
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2014/7a/4-21-14/20140423_234200.wav,134.3261309151926,2014,7a,261.5
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2014/7a/4-21-14/20140424_004200.wav,22.98019176108332,2014,7a,152.5
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2014/7a/4-21-14/20140424_194200.wav,58.74534915987463,2014,7a,150.0
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2014/7a/4-21-14/20140424_204200.wav,46.43357167926438,2014,7a,106.5
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2014/7a/4-21-14/20140424_214200.wav,57.214530857909615,2014,7a,113.0
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2014/7a/4-21-14/20140424_224200.wav,42.599112462810986,2014,7a,278.0
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2014/7a/4-21-14/20140424_234200.wav,184.16688196595933,2014,7a,205.0
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2014/7a/4-21-14/20140425_004200.wav,150.05032968030724,2014,7a,131.5
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2014/7a/4-7-14/20140407_193100.wav,36.571389864924946,2014,7a,57.0
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2014/7a/4-7-14/20140407_203100.wav,67.41330150877042,2014,7a,236.0
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2014/7a/4-7-14/20140407_213100.wav,39.40859053808322,2014,7a,27.0
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2014/7a/4-7-14/20140407_223100.wav,60.187806081726436,2014,7a,1.0
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2014/7a/4-7-14/20140407_233100.wav,40.25687423326075,2014,7a,290.5
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2014/7a/4-7-14/20140408_003100.wav,55.59131797385712,2014,7a,214.0
