file_path,Unnamed: 0,year,pond,date,Lcapito,score0,time_stamp0,score1,time_stamp1
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/8a/20150227_000400.wav,55,2015,8a,2015-02-27 00:04:00,0.0,21.85452175820444,56.5,37.47115528268007,239.0
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/8a/20150409_193200.wav,57,2015,8a,2015-04-09 19:32:00,0.0,22.43110427176756,134.5,45.30231931893325,235.5
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/8a/20150314_201500.wav,59,2015,8a,2015-03-14 20:15:00,0.0,60.281565606050165,286.0,67.60589832662825,286.0
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/8a/20150411_213400.wav,60,2015,8a,2015-04-11 21:34:00,0.0,24.850257073347326,21.5,39.07116958680962,249.0
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/8a/20150307_221000.wav,61,2015,8a,2015-03-07 22:10:00,0.0,22.67318056874787,135.0,47.14123280847797,135.0
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/8a/20150203_184500.wav,63,2015,8a,2015-02-03 18:45:00,0.0,32.513205882049974,246.0,60.66826016725236,297.0
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/8a/20150226_190400.wav,64,2015,8a,2015-02-26 19:04:00,0.0,20.170114856017854,71.5,39.264807341131146,76.0
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/8a/20150315_231600.wav,65,2015,8a,2015-03-15 23:16:00,0.0,43.267782134866195,141.0,74.47483889628015,273.5
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/8a/20150419_193900.wav,66,2015,8a,2015-04-19 19:39:00,0.0,23.619235954193098,137.0,41.065932359734255,155.5
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/8a/20150202_224400.wav,68,2015,8a,2015-02-02 22:44:00,0.0,18.823753828220376,39.5,34.404391298193595,91.5
